%time,field.header.seq,field.header.stamp,field.header.frame_id,field.batteryPercent,field.state,field.magX,field.magY,field.magZ,field.pressure,field.temp,field.wind_speed,field.wind_angle,field.wind_comp_angle,field.rotX,field.rotY,field.rotZ,field.altd,field.vx,field.vy,field.vz,field.ax,field.ay,field.az,field.motor1,field.motor2,field.motor3,field.motor4,field.tags_count,field.tags_type0,field.tags_xc0,field.tags_yc0,field.tags_width0,field.tags_height0,field.tags_orientation0,field.tags_distance0,field.tm
1505402139871392220,21044,1505402139871101601,ardrone_base_link,70.0,0,-6,-10,-20,98908,486,0.0,0.0,0.0,-0.31099998951,-2.62199997902,-127.399002075,0,0.0,-0.0,-0.0,0.0106696374714,0.0116061735898,0.947430670261,0,0,0,0,0,1470334848.0
1505402139873541552,21045,1505402139873369970,ardrone_base_link,70.0,0,-14,-18,-18,98911,486,0.0,0.0,0.0,-0.310000002384,-2.6210000515,-127.399002075,0,0.0,-0.0,-0.0,0.0111763337627,0.0116031924263,0.947376489639,0,0,0,0,0,1470339968.0
1505402139878606360,21046,1505402139878384620,ardrone_base_link,70.0,0,-14,-18,-18,98911,486,0.0,0.0,0.0,-0.310000002384,-2.6210000515,-127.399002075,0,0.0,-0.0,-0.0,0.0111031765118,0.0116180516779,0.948856949806,0,0,0,0,0,1470344960.0
1505402139883605460,21047,1505402139883283549,ardrone_base_link,70.0,0,-9,-15,-23,98908,486,0.0,0.0,0.0,-0.310000002384,-2.61999988556,-127.398002625,0,0.0,-0.0,-0.0,0.0110415266827,0.011608928442,0.949232935905,0,0,0,0,0,1470349952.0
1505402139888974343,21048,1505402139888779489,ardrone_base_link,70.0,0,-9,-15,-23,98908,486,0.0,0.0,0.0,-0.310000002384,-2.61899995804,-127.397003174,0,0.0,-0.0,-0.0,0.0109692197293,0.0116167170927,0.95078420639,0,0,0,0,0,1470355072.0
1505402139894560337,21049,1505402139894286410,ardrone_base_link,70.0,0,-9,-9,-23,98898,486,0.0,0.0,0.0,-0.308999985456,-2.61800003052,-127.397003174,0,0.0,-0.0,-0.0,0.0108209168538,0.0115727167577,0.949015140533,0,0,0,0,0,1470359936.0
1505402139903769363,21050,1505402139903267629,ardrone_base_link,70.0,0,-9,-9,-23,98898,486,0.0,0.0,0.0,-0.308999985456,-2.617000103,-127.397003174,0,0.0,-0.0,-0.0,0.0109211578965,0.0115479873493,0.947910666466,0,0,0,0,0,1470364928.0
1505402139907020214,21051,1505402139906768720,ardrone_base_link,70.0,0,-13,-11,-29,98908,486,0.0,0.0,0.0,-0.307999998331,-2.61599993706,-127.396003723,0,0.0,-0.0,-0.0,0.0124130407348,0.011532750912,0.946673333645,0,0,0,0,0,1470370048.0
1505402139915196827,21052,1505402139914845919,ardrone_base_link,70.0,0,-13,-11,-29,98908,486,0.0,0.0,0.0,-0.307999998331,-2.61500000954,-127.396003723,0,0.0,-0.0,-0.0,0.014312280342,0.0115274358541,0.946073710918,0,0,0,0,0,1470375040.0
1505402139915208196,21053,1505402139914893106,ardrone_base_link,70.0,0,-9,-19,-23,98905,486,0.0,0.0,0.0,-0.307000011206,-2.61500000954,-127.394996643,0,0.0,-0.0,-0.0,0.0178686399013,0.011565242894,0.948011219501,0,0,0,0,0,1470380288.0
1505402139919521916,21054,1505402139919264026,ardrone_base_link,70.0,0,-9,-19,-23,98905,486,0.0,0.0,0.0,-0.307000011206,-2.61500000954,-127.394996643,0,0.0,-0.0,-0.0,0.0195430684835,0.0115463202819,0.9472001791,0,0,0,0,0,1470385152.0
1505402139924106532,21055,1505402139923790819,ardrone_base_link,70.0,0,-5,-13,-19,98902,486,0.0,0.0,0.0,-0.307000011206,-2.61599993706,-127.394996643,0,0.0,-0.0,-0.0,0.018649533391,0.0115531887859,0.948238790035,0,0,0,0,0,1470390272.0
1505402139929903876,21056,1505402139929735229,ardrone_base_link,70.0,0,-5,-13,-19,98902,486,0.0,0.0,0.0,-0.305999994278,-2.61599993706,-127.394996643,0,0.0,-0.0,-0.0,0.0176416486502,0.0115356622264,0.947018563747,0,0,0,0,0,1470395136.0
1505402139936433786,21057,1505402139936180999,ardrone_base_link,70.0,0,-7,-13,-19,98902,486,0.0,0.0,0.0,-0.305999994278,-2.61599993706,-127.394996643,0,0.0,-0.0,-0.0,0.0147096812725,0.0115397879854,0.947143554688,0,0,0,0,0,1470400128.0
1505402139938781433,21058,1505402139938549856,ardrone_base_link,70.0,0,-7,-13,-19,98902,486,0.0,0.0,0.0,-0.305000007153,-2.61599993706,-127.393997192,0,0.0,-0.0,-0.0,0.0172165948898,0.0115728359669,0.94751560688,0,0,0,0,0,1470405120.0
1505402139944915827,21059,1505402139944674376,ardrone_base_link,70.0,0,-9,-17,-15,98908,486,0.0,0.0,0.0,-0.305999994278,-2.61599993706,-127.393997192,0,0.0,-0.0,-0.0,0.0180670488626,0.0115819619969,0.947240233421,0,0,0,0,0,1470410240.0
1505402139948646777,21060,1505402139948440203,ardrone_base_link,70.0,0,-9,-17,-15,98908,486,0.0,0.0,0.0,-0.305999994278,-2.61599993706,-127.392997742,0,0.0,-0.0,-0.0,0.0201473031193,0.011609246023,0.947681128979,0,0,0,0,0,1470415232.0
1505402139954188295,21061,1505402139954025002,ardrone_base_link,70.0,0,-9,-11,-17,98911,486,0.0,0.0,0.0,-0.305000007153,-2.61599993706,-127.391998291,0,0.0,-0.0,-0.0,0.020360801369,0.0116241890937,0.94733351469,0,0,0,0,0,1470420480.0
1505402139961772597,21062,1505402139961477330,ardrone_base_link,70.0,0,-9,-11,-17,98911,486,0.0,0.0,0.0,-0.305000007153,-2.61599993706,-127.391998291,0,0.0,-0.0,-0.0,0.018125353381,0.0116437887773,0.947335958481,0,0,0,0,0,1470425472.0
1505402139963890382,21063,1505402139963650621,ardrone_base_link,70.0,0,-9,-11,-25,98908,486,0.0,0.0,0.0,-0.303999990225,-2.617000103,-127.39099884,0,0.0,-0.0,-0.0,0.0191141869873,0.0116797816008,0.947456538677,0,0,0,0,0,1470430336.0
1505402139970525918,21064,1505402139970288691,ardrone_base_link,70.0,0,-9,-11,-25,98908,486,0.0,0.0,0.0,-0.303999990225,-2.617000103,-127.39099884,0,0.0,-0.0,-0.0,0.0178989097476,0.011682943441,0.947314918041,0,0,0,0,0,1470435328.0
1505402139975241702,21065,1505402139975078201,ardrone_base_link,70.0,0,-7,-11,-19,98902,486,0.0,0.0,0.0,-0.303999990225,-2.617000103,-127.38999939,0,0.0,-0.0,-0.0,0.0194410346448,0.0116776013747,0.947494149208,0,0,0,0,0,1470440576.0
1505402139978841143,21066,1505402139978652117,ardrone_base_link,70.0,0,-7,-11,-19,98902,486,0.0,0.0,0.0,-0.303999990225,-2.61800003052,-127.388999939,0,0.0,-0.0,-0.0,0.0192462876439,0.0116381999105,0.947385251522,0,0,0,0,0,1470445312.0
1505402139985403744,21067,1505402139985218469,ardrone_base_link,70.0,0,-10,-14,-20,98908,486,0.0,0.0,0.0,-0.303999990225,-2.61800003052,-127.388999939,0,0.0,-0.0,-0.0,0.0188243109733,0.0115958787501,0.947384297848,0,0,0,0,0,1470450432.0
1505402139989055589,21068,1505402139988868582,ardrone_base_link,70.0,0,-10,-14,-20,98908,486,0.0,0.0,0.0,-0.303999990225,-2.61800003052,-127.388000488,0,0.0,-0.0,-0.0,0.0191684234887,0.011571300216,0.947429180145,0,0,0,0,0,1470455552.0
1505402139994684299,21069,1505402139994528406,ardrone_base_link,70.0,0,-6,-12,-14,98908,486,0.0,0.0,0.0,-0.303999990225,-2.61899995804,-127.388000488,0,0.0,-0.0,-0.0,0.018626878038,0.0100311702117,0.947374045849,0,0,0,0,0,1470460672.0
1505402140003080076,21070,1505402140002791998,ardrone_base_link,70.0,0,-6,-12,-14,98908,486,0.0,0.0,0.0,-0.305000007153,-2.61899995804,-127.387001038,0,0.0,-0.0,-0.0,0.01905070059,0.00817078072578,0.947448730469,0,0,0,0,0,1470465664.0
1505402140004230067,21071,1505402140003934611,ardrone_base_link,70.0,0,-11,-13,-19,98905,486,0.0,0.0,0.0,-0.305999994278,-2.61899995804,-127.386001587,0,0.0,-0.0,-0.0,0.0189998187125,0.00471558980644,0.947432637215,0,0,0,0,0,1470470528.0
1505402140009191726,21072,1505402140009021713,ardrone_base_link,70.0,0,-11,-13,-19,98905,486,0.0,0.0,0.0,-0.307000011206,-2.61999988556,-127.386001587,0,0.0,-0.0,-0.0,0.018848111853,0.00309511343949,0.94743847847,0,0,0,0,0,1470475520.0
1505402140014076342,21073,1505402140013898285,ardrone_base_link,70.0,0,-4,-12,-22,98908,486,0.0,0.0,0.0,-0.307999998331,-2.61999988556,-127.386001587,0,0.0,-0.0,-0.0,0.0190115813166,0.00256307097152,0.947459936142,0,0,0,0,0,1470480512.0
1505402140021254312,21074,1505402140020976411,ardrone_base_link,70.0,0,-4,-12,-22,98905,486,0.0,0.0,0.0,-0.308999985456,-2.61999988556,-127.385002136,0,0.0,-0.0,-0.0,0.0188010688871,0.00325140240602,0.947429716587,0,0,0,0,0,1470485632.0
1505402140026725547,21075,1505402140026497237,ardrone_base_link,70.0,0,-8,-14,-20,98905,486,0.0,0.0,0.0,-0.310000002384,-2.61999988556,-127.384002686,0,0.0,-0.0,-0.0,0.0189520623535,0.00455510616302,0.947448253632,0,0,0,0,0,1470490752.0
1505402140029159424,21076,1505402140028967591,ardrone_base_link,70.0,0,-8,-14,-20,98908,486,0.0,0.0,0.0,-0.31099998951,-2.61999988556,-127.384002686,0,0.0,-0.0,-0.0,0.018968520686,0.00390420202166,0.947438955307,0,0,0,0,0,1470495616.0
1505402140036311050,21077,1505402140036112693,ardrone_base_link,70.0,0,-7,-11,-15,98908,486,0.0,0.0,0.0,-0.31099998951,-2.61999988556,-127.383003235,0,0.0,-0.0,-0.0,0.01894659549,0.00561816757545,0.947431147099,0,0,0,0,0,1470500864.0
1505402140043760101,21078,1505402140043436072,ardrone_base_link,70.0,0,-7,-11,-15,98908,486,0.0,0.0,0.0,-0.312000006437,-2.6210000515,-127.383003235,0,0.0,-0.0,-0.0,0.0190529618412,0.00662722811103,0.947432100773,0,0,0,0,0,1470505856.0
1505402140045009868,21079,1505402140044538631,ardrone_base_link,70.0,0,-6,-16,-20,98908,486,0.0,0.0,0.0,-0.31099998951,-2.6210000515,-127.383003235,0,0.0,-0.0,-0.0,0.018989617005,0.0104497326538,0.947403788567,0,0,0,0,0,1470510720.0
1505402140052830823,21080,1505402140052609141,ardrone_base_link,70.0,0,-6,-16,-20,98908,486,0.0,0.0,0.0,-0.310000002384,-2.62199997902,-127.382003784,0,0.0,-0.0,-0.0,0.0190355498344,0.0122802304104,0.945874512196,0,0,0,0,0,1470515840.0
1505402140054979935,21081,1505402140054773981,ardrone_base_link,70.0,0,-4,-16,-22,98908,486,0.0,0.0,0.0,-0.310000002384,-2.62199997902,-127.382003784,0,0.0,-0.0,-0.0,0.0190100669861,0.0126541759819,0.943994641304,0,0,0,0,0,1470520832.0
1505402140061714047,21082,1505402140061456548,ardrone_base_link,70.0,0,-4,-16,-22,98908,486,0.0,0.0,0.0,-0.308999985456,-2.62199997902,-127.380996704,0,0.0,-0.0,-0.0,0.0189491603523,0.0120627162978,0.940522432327,0,0,0,0,0,1470525824.0
1505402140064384622,21083,1505402140064127623,ardrone_base_link,70.0,0,-7,-15,-15,98905,486,0.0,0.0,0.0,-0.308999985456,-2.62199997902,-127.380996704,0,0.0,-0.0,-0.0,0.0189379267395,0.0104567073286,0.938886702061,0,0,0,0,0,1470530816.0
1505402140071148468,21084,1505402140070931123,ardrone_base_link,70.0,0,-7,-15,-15,98905,486,0.0,0.0,0.0,-0.307999998331,-2.62199997902,-127.380996704,0,0.0,-0.0,-0.0,0.0188776813447,0.0111691085622,0.938324213028,0,0,0,0,0,1470535808.0
1505402140074575002,21085,1505402140074386975,ardrone_base_link,70.0,0,-4,-18,-18,98911,486,0.0,0.0,0.0,-0.307999998331,-2.62299990654,-127.379997253,0,0.0,-0.0,-0.0,0.0188881643116,0.0110804904252,0.94053709507,0,0,0,0,0,1470541056.0
1505402140080329219,21086,1505402140080090128,ardrone_base_link,70.0,0,-4,-18,-18,98908,486,0.0,0.0,0.0,-0.307000011206,-2.62299990654,-127.378997803,0,0.0,-0.0,-0.0,0.0189021062106,0.0119408713654,0.943711936474,0,0,0,0,0,1470546048.0
1505402140090566290,21087,1505402140090306282,ardrone_base_link,70.0,0,-10,-12,-22,98898,486,0.0,0.0,0.0,-0.307000011206,-2.62299990654,-127.377998352,0,0.0,-0.0,-0.0,0.0189180672169,0.0117242811248,0.94656008482,0,0,0,0,0,1470551040.0
1505402140090592797,21088,1505402140090341580,ardrone_base_link,70.0,0,-10,-12,-22,98902,486,0.0,0.0,0.0,-0.307000011206,-2.62299990654,-127.377998352,0,0.0,-0.0,-0.0,0.0189523119479,0.0114591233432,0.948421895504,0,0,0,0,0,1470556032.0
1505402140094872901,21089,1505402140094740272,ardrone_base_link,70.0,0,-12,-14,-18,98908,486,0.0,0.0,0.0,-0.307000011206,-2.62400007248,-127.376998901,0,0.0,-0.0,-0.0,0.0189568996429,0.0116332890466,0.948138654232,0,0,0,0,0,1470561024.0
1505402140100075662,21090,1505402140099867194,ardrone_base_link,70.0,0,-12,-14,-18,98908,486,0.0,0.0,0.0,-0.305999994278,-2.62400007248,-127.376998901,0,0.0,-0.0,-0.0,0.0189710743725,0.0115178152919,0.947836399078,0,0,0,0,0,1470566016.0
1505402140104649216,21091,1505402140104479310,ardrone_base_link,70.0,0,-13,-13,-21,98908,486,0.0,0.0,0.0,-0.305999994278,-2.62400007248,-127.375999451,0,0.0,-0.0,-0.0,0.0189730543643,0.0117682712153,0.94675976038,0,0,0,0,0,1470571008.0
1505402140110875725,21092,1505402140110692268,ardrone_base_link,70.0,0,-13,-13,-21,98908,486,0.0,0.0,0.0,-0.305999994278,-2.625,-127.375,0,0.0,-0.0,-0.0,0.0189616680145,0.0117423217744,0.947259783745,0,0,0,0,0,1470576128.0
1505402140119722759,21093,1505402140119489238,ardrone_base_link,70.0,0,-11,-11,-21,98905,486,0.0,0.0,0.0,-0.305000007153,-2.625,-127.375,0,0.0,-0.0,-0.0,0.0189539734274,0.011613403447,0.9456782341,0,0,0,0,0,1470581248.0
1505402140120887971,21094,1505402140120656885,ardrone_base_link,70.0,0,-11,-11,-21,98905,486,0.0,0.0,0.0,-0.305000007153,-2.625,-127.374000549,0,0.0,-0.0,-0.0,0.018935803324,0.0116552021354,0.945895493031,0,0,0,0,0,1470586496.0
1505402140126284445,21095,1505402140126117690,ardrone_base_link,70.0,0,-10,-14,-16,98902,486,0.0,0.0,0.0,-0.305000007153,-2.625,-127.374000549,0,0.0,-0.0,-0.0,0.0189325083047,0.0115182390437,0.944003880024,0,0,0,0,0,1470591232.0
1505402140129649007,21096,1505402140129505850,ardrone_base_link,70.0,0,-10,-14,-16,98898,486,0.0,0.0,0.0,-0.303999990225,-2.62599992752,-127.373001099,0,0.0,-0.0,-0.0,0.0189322084188,0.0115988496691,0.945661127567,0,0,0,0,0,1470596224.0
1505402140136684743,21097,1505402140136478484,ardrone_base_link,70.0,0,-5,-19,-23,98889,486,0.0,0.0,0.0,-0.303999990225,-2.62599992752,-127.373001099,0,0.0,-0.0,-0.0,0.0189327243716,0.0115960584953,0.946828126907,0,0,0,0,0,1470601216.0
1505402140139781362,21098,1505402140139572532,ardrone_base_link,70.0,0,-5,-19,-23,98886,486,0.0,0.0,0.0,-0.303999990225,-2.62700009346,-127.373001099,0,0.0,-0.0,-0.0,0.0189373772591,0.010023733601,0.946465849876,0,0,0,0,0,1470606208.0
1505402140145045119,21099,1505402140144855678,ardrone_base_link,70.0,0,-6,-16,-20,98892,486,0.0,0.0,0.0,-0.303999990225,-2.62700009346,-127.372001648,0,0.0,-0.0,-0.0,0.0189314521849,0.00968425069004,0.945401847363,0,0,0,0,0,1470611328.0
1505402140150025444,21100,1505402140149826363,ardrone_base_link,70.0,0,-6,-16,-20,98898,486,0.0,0.0,0.0,-0.303999990225,-2.62800002098,-127.372001648,0,0.0,-0.0,-0.0,0.0189307164401,0.0079829711467,0.941471219063,0,0,0,0,0,1470616320.0
1505402140155014962,21101,1505402140154867987,ardrone_base_link,70.0,0,-14,-16,-20,98905,486,0.0,0.0,0.0,-0.303999990225,-2.62800002098,-127.371002197,0,0.0,-0.0,-0.0,0.0189171433449,0.00985730346292,0.942484378815,0,0,0,0,0,1470621440.0
1505402140160170609,21102,1505402140159822796,ardrone_base_link,70.0,0,-14,-16,-20,98905,486,0.0,0.0,0.0,-0.303999990225,-2.6289999485,-127.371002197,0,0.0,-0.0,-0.0,0.0189042370766,0.0109589453787,0.942852079868,0,0,0,0,0,1470626432.0
1505402140168474940,21103,1505402140168238951,ardrone_base_link,70.0,0,-11,-13,-21,98914,486,0.0,0.0,0.0,-0.303999990225,-2.63000011444,-127.371002197,0,0.0,-0.0,-0.0,0.0188894681633,0.0122179556638,0.944455564022,0,0,0,0,0,1470631424.0
1505402140175755582,21104,1505402140175498087,ardrone_base_link,70.0,0,-11,-13,-21,98914,486,0.0,0.0,0.0,-0.303999990225,-2.63000011444,-127.370002747,0,0.0,-0.0,-0.0,0.0188778787851,0.0128396395594,0.942762672901,0,0,0,0,0,1470636416.0
1505402140175759404,21105,1505402140175522000,ardrone_base_link,70.0,0,-7,-13,-15,98898,486,0.0,0.0,0.0,-0.303999990225,-2.63100004196,-127.369003296,0,0.0,-0.0,-0.0,0.0188778471202,0.0108459210023,0.939441382885,0,0,0,0,0,1470641408.0
1505402140181460582,21106,1505402140180649886,ardrone_base_link,70.0,0,-7,-13,-15,98895,486,0.0,0.0,0.0,-0.303999990225,-2.63100004196,-127.369003296,0,0.0,-0.0,-0.0,0.0188748594373,0.0117183756083,0.939590811729,0,0,0,0,0,1470646400.0
1505402140188571490,21107,1505402140188285953,ardrone_base_link,70.0,0,-9,-17,-15,98902,486,0.0,0.0,0.0,-0.303999990225,-2.63199996948,-127.367996216,0,0.0,-0.0,-0.0,0.0188868269324,0.00919413473457,0.941537082195,0,0,0,0,0,1470651648.0
1505402140194892217,21108,1505402140194734722,ardrone_base_link,70.0,0,-9,-17,-15,98905,486,0.0,0.0,0.0,-0.303999990225,-2.63199996948,-127.366996765,0,0.0,-0.0,-0.0,0.0189039390534,0.00863100029528,0.946805179119,0,0,0,0,0,1470656512.0
1505402140196942704,21109,1505402140196767530,ardrone_base_link,70.0,0,-10,-12,-24,98905,486,0.0,0.0,0.0,-0.303999990225,-2.63199996948,-127.366996765,0,0.0,-0.0,-0.0,0.018944773823,0.00503063760698,0.947391092777,0,0,0,0,0,1470661888.0
1505402140203014182,21110,1505402140202516105,ardrone_base_link,70.0,0,-10,-12,-24,98905,486,0.0,0.0,0.0,-0.305000007153,-2.632999897,-127.365997314,0,0.0,-0.0,-0.0,0.0189893096685,0.00449804821983,0.945659160614,0,0,0,0,0,1470666752.0
1505402140205148554,21111,1505402140204954233,ardrone_base_link,70.0,0,-3,-15,-21,98898,486,0.0,0.0,0.0,-0.305999994278,-2.632999897,-127.364997864,0,0.0,-0.0,-0.0,0.0190291367471,0.00599038042128,0.940722644329,0,0,0,0,0,1470671616.0
1505402140210043223,21112,1505402140209855481,ardrone_base_link,70.0,0,-3,-15,-21,98892,486,0.0,0.0,0.0,-0.305999994278,-2.632999897,-127.364997864,0,0.0,-0.0,-0.0,0.0190459117293,0.00965358037502,0.939347684383,0,0,0,0,0,1470676608.0
1505402140215868834,21113,1505402140215654668,ardrone_base_link,70.0,0,-5,-19,-19,98905,486,0.0,0.0,0.0,-0.305000007153,-2.632999897,-127.363998413,0,0.0,-0.0,-0.0,0.0190407577902,0.0129540739581,0.941529273987,0,0,0,0,0,1470681728.0
1505402140223015870,21114,1505402140222732364,ardrone_base_link,70.0,0,-5,-19,-19,98911,486,0.0,0.0,0.0,-0.305000007153,-2.63400006294,-127.363998413,0,0.0,-0.0,-0.0,0.0190299414098,0.0113785164431,0.945690453053,0,0,0,0,0,1470686848.0
1505402140225269716,21115,1505402140225089163,ardrone_base_link,70.0,0,-6,-10,-22,98905,486,0.0,0.0,0.0,-0.303999990225,-2.63400006294,-127.362998962,0,0.0,-0.0,-0.0,0.0190123710781,0.0104933129624,0.949463367462,0,0,0,0,0,1470691712.0
1505402140230239722,21116,1505402140230059862,ardrone_base_link,70.0,0,-6,-10,-22,98905,486,0.0,0.0,0.0,-0.305000007153,-2.63400006294,-127.362998962,0,0.0,-0.0,-0.0,0.0190074257553,0.00685191713274,0.947315454483,0,0,0,0,0,1470696704.0
1505402140236013886,21117,1505402140235795337,ardrone_base_link,70.0,0,-5,-9,-23,98908,486,0.0,0.0,0.0,-0.305000007153,-2.63400006294,-127.362998962,0,0.0,-0.0,-0.0,0.0189897716045,0.00951509550214,0.946240246296,0,0,0,0,0,1470701952.0
1505402140240333363,21118,1505402140240160529,ardrone_base_link,70.0,0,-5,-9,-23,98908,486,0.0,0.0,0.0,-0.305000007153,-2.63499999046,-127.361999512,0,0.0,-0.0,-0.0,0.0189787000418,0.010708081536,0.942651867867,0,0,0,0,0,1470706816.0
1505402140245844722,21119,1505402140245514055,ardrone_base_link,70.0,0,-12,-16,-18,98902,486,0.0,0.0,0.0,-0.303999990225,-2.63499999046,-127.361999512,0,0.0,-0.0,-0.0,0.0189642179757,0.011198756285,0.945376932621,0,0,0,0,0,1470711936.0
1505402140250733014,21120,1505402140250507931,ardrone_base_link,70.0,0,-12,-16,-18,98895,486,0.0,0.0,0.0,-0.303999990225,-2.63499999046,-127.361000061,0,0.0,-0.0,-0.0,0.0189521517605,0.0112751219422,0.946776866913,0,0,0,0,0,1470716928.0
1505402140257651785,21121,1505402140257472376,ardrone_base_link,70.0,0,-8,-14,-22,98902,486,0.0,0.0,0.0,-0.303999990225,-2.63499999046,-127.361000061,0,0.0,-0.0,-0.0,0.0189495645463,0.00733666541055,0.948613286018,0,0,0,0,0,1470721792.0
1505402140260450623,21122,1505402140260202065,ardrone_base_link,70.0,0,-8,-14,-22,98905,486,0.0,0.0,0.0,-0.303999990225,-2.63499999046,-127.36000061,0,0.0,-0.0,-0.0,0.0189329311252,0.0101604219526,0.948941886425,0,0,0,0,0,1470726784.0
1505402140269671465,21123,1505402140269404692,ardrone_base_link,70.0,0,-1,-19,-17,98898,486,0.0,0.0,0.0,-0.303999990225,-2.63599991798,-127.36000061,0,0.0,-0.0,-0.0,0.0189277287573,0.0100661925972,0.945028305054,0,0,0,0,0,1470731904.0
1505402140271067872,21124,1505402140270874851,ardrone_base_link,70.0,0,-1,-19,-17,98902,486,0.0,0.0,0.0,-0.303000003099,-2.63599991798,-127.35900116,0,0.0,-0.0,-0.0,0.0189163517207,0.0127178002149,0.945646464825,0,0,0,0,0,1470737152.0
1505402140277200481,21125,1505402140277003788,ardrone_base_link,70.0,0,-14,-14,-20,98905,486,0.0,0.0,0.0,-0.303000003099,-2.63700008392,-127.35900116,0,0.0,-0.0,-0.0,0.018918601796,0.0131327696145,0.942999482155,0,0,0,0,0,1470742144.0
1505402140280892808,21126,1505402140280675470,ardrone_base_link,70.0,0,-14,-14,-20,98905,486,0.0,0.0,0.0,-0.303000003099,-2.63700008392,-127.358001709,0,0.0,-0.0,-0.0,0.0189264416695,0.0107469009236,0.946233868599,0,0,0,0,0,1470747136.0
1505402140288601505,21127,1505402140288366257,ardrone_base_link,70.0,0,-3,-17,-19,98895,486,0.0,0.0,0.0,-0.303000003099,-2.63700008392,-127.358001709,0,0.0,-0.0,-0.0,0.0189267601818,0.0119512416422,0.947164535522,0,0,0,0,0,1470752000.0
1505402140292735063,21128,1505402140292570035,ardrone_base_link,70.0,0,-3,-17,-19,98889,486,0.0,0.0,0.0,-0.303000003099,-2.63800001144,-127.357002258,0,0.0,-0.0,-0.0,0.0189280621707,0.010451615788,0.947912096977,0,0,0,0,0,1470756992.0
1505402140297321018,21129,1505402140297150944,ardrone_base_link,70.0,0,-9,-11,-21,98895,486,0.0,0.0,0.0,-0.301999986172,-2.63800001144,-127.356002808,0,0.0,-0.0,-0.0,0.0189174991101,0.0121194589883,0.948861300945,0,0,0,0,0,1470762112.0
1505402140302826850,21130,1505402140302487037,ardrone_base_link,70.0,0,-9,-11,-21,98902,486,0.0,0.0,0.0,-0.301999986172,-2.63899993896,-127.355003357,0,0.0,-0.0,-0.0,0.0189136713743,0.0119623010978,0.946466803551,0,0,0,0,0,1470767104.0
1505402140306990602,21131,1505402140306752798,ardrone_base_link,70.0,0,-9,-13,-21,98895,486,0.0,0.0,0.0,-0.300999999046,-2.63899993896,-127.355003357,0,0.0,-0.0,-0.0,0.0189089756459,0.0115035865456,0.949240207672,0,0,0,0,0,1470772096.0
1505402140311116730,21132,1505402140310611802,ardrone_base_link,70.0,0,-9,-13,-21,98895,486,0.0,0.0,0.0,-0.300000011921,-2.63899993896,-127.353996277,0,0.0,-0.0,-0.0,0.018906282261,0.0119622144848,0.950061500072,0,0,0,0,0,1470777216.0
1505402140316284366,21133,1505402140316033749,ardrone_base_link,70.0,0,-10,-12,-22,98902,486,0.0,0.0,0.0,-0.300000011921,-2.63899993896,-127.353996277,0,0.0,-0.0,-0.0,0.0189048368484,0.0113821793348,0.95458984375,0,0,0,0,0,1470782464.0
1505402140324053821,21134,1505402140323828876,ardrone_base_link,70.0,0,-10,-12,-22,98902,486,0.0,0.0,0.0,-0.300000011921,-2.63899993896,-127.352996826,0,0.0,-0.0,-0.0,0.0189084671438,0.0118399299681,0.956248521805,0,0,0,0,0,1470787328.0
1505402140325898094,21135,1505402140325677927,ardrone_base_link,70.0,0,-6,-16,-20,98908,486,0.0,0.0,0.0,-0.300000011921,-2.63899993896,-127.352996826,0,0.0,-0.0,-0.0,0.0189287047833,0.0102503243834,0.956260740757,0,0,0,0,0,1470792320.0
1505402140330808888,21136,1505402140330591378,ardrone_base_link,70.0,0,-6,-16,-20,98908,486,0.0,0.0,0.0,-0.300000011921,-2.63899993896,-127.351997375,0,0.0,-0.0,-0.0,0.0189585965127,0.00969510897994,0.955990731716,0,0,0,0,0,1470797184.0
1505402140335769090,21137,1505402140335591878,ardrone_base_link,70.0,0,-11,-17,-17,98902,486,0.0,0.0,0.0,-0.300000011921,-2.6400001049,-127.351997375,0,0.0,-0.0,-0.0,0.0190007407218,0.00672166934237,0.952749490738,0,0,0,0,0,1470802304.0
1505402140340725514,21138,1505402140340504260,ardrone_base_link,70.0,0,-11,-17,-17,98902,486,0.0,0.0,0.0,-0.300000011921,-2.6400001049,-127.350997925,0,0.0,-0.0,-0.0,0.0190217494965,0.00797990243882,0.951787590981,0,0,0,0,0,1470807168.0
1505402140350249364,21139,1505402140349891568,ardrone_base_link,70.0,0,-4,-10,-20,98898,486,0.0,0.0,0.0,-0.300000011921,-2.6400001049,-127.350997925,0,0.0,-0.0,-0.0,0.0190279539675,0.0076317624189,0.949685037136,0,0,0,0,0,1470812416.0
1505402140350977569,21140,1505402140350763819,ardrone_base_link,70.0,0,-4,-10,-20,98895,486,0.0,0.0,0.0,-0.300000011921,-2.6400001049,-127.349998474,0,0.0,-0.0,-0.0,0.0190054383129,0.010747756809,0.950541973114,0,0,0,0,0,1470817408.0
1505402140356251951,21141,1505402140356003490,ardrone_base_link,70.0,0,-4,-16,-16,98892,486,0.0,0.0,0.0,-0.298999994993,-2.64100003242,-127.349998474,0,0.0,-0.0,-0.0,0.0189774408937,0.0124276066199,0.951728999615,0,0,0,0,0,1470822528.0
1505402140361289891,21142,1505402140360877490,ardrone_base_link,70.0,0,-4,-16,-16,98892,486,0.0,0.0,0.0,-0.298999994993,-2.64100003242,-127.349998474,0,0.0,-0.0,-0.0,0.0189567431808,0.0117918876931,0.951778292656,0,0,0,0,0,1470827520.0
