%time,field.data
1505429411174870614,1.0
1505429411282047468,0.0
1505429411472249946,1.0
1505429411508172739,0.0
1505429411697993360,1.0
1505429411725143394,0.0
1505429411808333541,1.0
1505429411873794456,0.0
1505429411895079400,1.0
1505429411934248042,0.0
1505429411969283084,1.0
1505429412029972060,0.0
1505429412130070284,1.0
1505429412228066679,0.0
1505429412261095800,1.0
1505429412323348314,0.0
1505429412358409746,1.0
1505429412423288464,0.0
1505429412558989625,1.0
1505429412656912259,0.0
1505429412689977434,1.0
1505429412908671314,0.0
1505429413009132188,1.0
1505429413045509623,0.0
1505429413097004146,1.0
1505429413240686007,0.0
1505429413365622720,1.0
1505429413404404422,0.0
1505429413566460537,1.0
1505429413591586649,0.0
1505429413628803078,1.0
1505429413662236813,0.0
1505429413693739414,1.0
1505429413764008465,0.0
1505429413827839182,1.0
1505429413866183062,0.0
1505429413889125946,1.0
1505429413913112206,0.0
1505429414023578532,1.0
1505429414055838369,0.0
1505429414113648173,1.0
1505429414175336891,0.0
1505429414315962321,1.0
1505429414375361214,0.0
1505429414417188235,1.0
1505429414445633677,0.0
1505429414470556446,1.0
1505429414741954647,0.0
1505429414760447875,1.0
1505429414867536210,0.0
1505429414917755273,1.0
1505429415033074253,0.0
1505429415259383257,1.0
1505429415290098832,0.0
1505429415390289733,1.0
1505429415450076405,0.0
1505429415588852615,1.0
1505429415647331915,0.0
1505429415847061017,1.0
1505429415942309219,0.0
1505429416796127590,1.0
1505429416831984211,0.0
1505429416921746858,1.0
1505429417088619562,0.0
1505429417121515123,1.0
1505429417189210770,0.0
1505429417213436428,1.0
1505429417247974466,0.0
1505429417278221537,1.0
1505429417378865562,0.0
1505429417482772811,1.0
1505429417509155856,0.0
1505429417574889370,1.0
1505429417801311415,0.0
1505429417896897216,1.0
1505429418009433073,0.0
1505429418025870498,1.0
1505429418127717913,0.0
1505429418189466764,1.0
1505429418228088911,0.0
1505429418263049080,1.0
1505429418388345026,0.0
1505429418458778784,1.0
1505429418625093812,0.0
1505429418840597987,1.0
1505429418976238978,0.0
1505429419006479627,1.0
1505429419041745208,0.0
1505429419172060367,1.0
1505429419207286283,0.0
1505429419292848025,1.0
1505429419367983326,0.0
1505429419403165442,1.0
1505429419558872144,0.0
1505429419695029726,1.0
1505429419759621714,0.0
1505429419855462219,1.0
1505429420021190678,0.0
1505429420053879067,1.0
1505429420074265438,0.0
1505429420188606327,1.0
1505429420248653370,0.0
1505429420422251097,1.0
1505429420513006581,0.0
1505429420573538677,1.0
1505429420603868699,0.0
1505429420669529734,1.0
1505429420805938119,0.0
1505429420831108441,1.0
1505429420870088161,0.0
1505429421031324752,1.0
1505429421065900155,0.0
1505429421161463083,1.0
1505429421196446657,0.0
1505429421544841925,1.0
1505429421606729531,0.0
1505429421739223556,1.0
1505429421856276354,0.0
1505429421909642334,1.0
1505429421979996984,0.0
1505429422077813121,1.0
1505429422271715096,0.0
1505429422370529307,1.0
1505429422432362523,0.0
1505429422497432535,1.0
1505429422563637315,0.0
1505429422628065108,1.0
1505429422754127488,0.0
1505429422785754396,1.0
1505429422824528456,0.0
1505429423073283566,1.0
1505429423138581708,0.0
1505429423295781892,1.0
1505429423319886578,0.0
1505429423402410904,1.0
1505429423446731116,0.0
1505429423577775589,1.0
1505429423672712256,0.0
1505429423738076111,1.0
1505429423774657526,0.0
1505429423803870411,1.0
1505429423970636093,0.0
1505429424064552070,1.0
1505429424095867165,0.0
1505429424129880002,1.0
1505429424198131365,0.0
1505429424255259162,1.0
1505429424290449983,0.0
1505429424424212397,1.0
1505429424452416987,0.0
1505429424490096499,1.0
1505429424522018334,0.0
1505429424585575034,1.0
1505429424619242836,0.0
1505429424741984809,1.0
1505429424779868551,0.0
1505429424844309275,1.0
1505429424974887835,0.0
1505429425044521169,1.0
1505429425072515889,0.0
1505429425144947598,1.0
1505429425170064614,0.0
1505429425242868579,1.0
1505429425370883947,0.0
1505429425531114552,1.0
1505429425556175001,0.0
1505429425631696034,1.0
1505429425728267607,0.0
1505429425853901349,1.0
1505429425888157811,0.0
1505429426018991211,1.0
1505429426118761219,0.0
1505429426282772616,1.0
1505429426317935477,0.0
1505429426380599071,1.0
1505429426510649840,0.0
1505429426706725039,1.0
1505429426725601275,0.0
1505429426767458393,1.0
1505429426832002591,0.0
1505429427247206990,1.0
1505429427290007158,0.0
1505429427360588004,1.0
1505429427418104344,0.0
1505429427489885118,1.0
1505429427686570093,0.0
1505429427977264651,1.0
1505429428072495888,0.0
1505429428169396123,1.0
1505429428194096824,0.0
1505429428240118348,1.0
1505429428268509166,0.0
1505429428304188555,1.0
1505429428325661571,0.0
1505429428365261946,1.0
1505429428387331028,0.0
1505429428464725918,1.0
1505429428530410988,0.0
1505429428565038850,1.0
1505429428718307951,0.0
1505429428821258629,1.0
1505429428858232067,0.0
1505429429052256152,1.0
1505429429121575669,0.0
1505429429186774339,1.0
1505429429218587054,0.0
1505429429239289907,1.0
1505429429278075459,0.0
1505429429319498921,1.0
1505429429352766479,0.0
1505429429373500706,1.0
1505429429410029806,0.0
1505429429452640527,1.0
1505429429505174680,0.0
1505429429546133161,1.0
1505429429609550685,0.0
1505429429665283075,1.0
1505429429700002234,0.0
1505429429740069871,1.0
1505429429765549459,0.0
1505429429805700722,1.0
1505429429827105631,0.0
1505429429891446796,1.0
1505429429997737397,0.0
1505429430127506361,1.0
1505429430192363846,0.0
1505429430254260567,1.0
1505429430550538126,0.0
1505429430650179569,1.0
1505429430685230183,0.0
1505429430783551082,1.0
1505429430817774708,0.0
1505429430910823638,1.0
1505429430940868226,0.0
1505429430975934493,1.0
1505429431002348102,0.0
1505429431036411315,1.0
1505429431071473510,0.0
1505429431136713793,1.0
1505429431232286614,0.0
1505429431338915538,1.0
1505429431367791978,0.0
1505429431522977047,1.0
1505429431624479647,0.0
1505429431659104933,1.0
1505429431694715641,0.0
1505429432105395582,1.0
1505429432151032707,0.0
1505429432216484556,1.0
1505429432301360990,0.0
1505429432472617198,1.0
1505429432503010928,0.0
1505429432620771593,1.0
1505429432738954174,0.0
1505429432764401235,1.0
1505429432794113526,0.0
1505429432864812728,1.0
1505429432960848779,0.0
1505429432995173019,1.0
1505429433095532664,0.0
1505429433256364155,1.0
1505429433325680406,0.0
1505429433350276423,1.0
1505429433390464261,0.0
1505429433483040177,1.0
1505429433524511514,0.0
1505429433583022312,1.0
1505429433649476327,0.0
1505429433682331446,1.0
1505429433743970862,0.0
1505429433773803599,1.0
1505429433816792207,0.0
1505429433875008728,1.0
1505429433969656697,0.0
1505429433999729489,1.0
1505429434027315930,0.0
1505429434070086051,1.0
1505429434095030924,0.0
1505429434130196420,1.0
1505429434165743265,0.0
1505429434223068469,1.0
1505429434260814848,0.0
1505429434296110967,1.0
1505429434335970030,0.0
1505429434401668341,1.0
1505429434431515544,0.0
1505429434554233337,1.0
1505429434728037278,0.0
1505429434788163316,1.0
1505429434810929216,0.0
1505429434889432302,1.0
1505429434918603583,0.0
1505429434984124794,1.0
1505429435083091671,0.0
1505429435115708552,1.0
1505429435149218418,0.0
1505429435182779497,1.0
1505429435216978335,0.0
1505429435248845087,1.0
1505429435282164902,0.0
1505429435315487274,1.0
1505429435370992319,0.0
1505429435441322793,1.0
1505429435483005772,0.0
1505429435495042075,1.0
1505429435692433634,0.0
1505429435792673016,1.0
1505429435832818450,0.0
1505429435886652040,1.0
1505429436009016631,0.0
1505429436392836145,1.0
1505429436410470985,0.0
1505429436672650018,1.0
1505429436706918263,0.0
1505429436742511602,1.0
1505429436807327229,0.0
1505429436932976362,1.0
1505429436972995948,0.0
1505429436998091282,1.0
1505429437038344687,0.0
1505429437133762617,1.0
1505429437168985600,0.0
1505429437199481765,1.0
1505429437264455582,0.0
1505429437337192195,1.0
1505429437394966369,0.0
1505429437462213430,1.0
1505429437495471370,0.0
1505429437657250860,1.0
1505429437786894433,0.0
1505429437809635239,1.0
1505429437890101389,0.0
1505429437922519047,1.0
1505429437941323635,0.0
1505429438048569984,1.0
1505429438081982119,0.0
1505429447803577699,1.0
1505429447918279732,0.0
1505429448054498175,1.0
1505429448149591174,0.0
1505429448185901661,1.0
1505429448382261992,0.0
1505429448450704356,1.0
1505429448487290570,0.0
1505429448523207602,1.0
1505429448546082874,0.0
1505429448612993399,1.0
1505429448699222791,0.0
1505429448745138444,1.0
1505429448772373068,0.0
1505429448878079164,1.0
1505429448899514129,0.0
1505429448913409798,1.0
1505429448998377007,0.0
1505429449034118544,1.0
1505429449103906417,0.0
1505429449133866273,1.0
1505429449229110059,0.0
1505429449302957506,1.0
1505429449355147242,0.0
1505429449522357947,1.0
1505429449686521624,0.0
1505429449786839782,1.0
1505429449887329017,0.0
1505429449913206154,1.0
1505429449945391342,0.0
1505429450145379953,1.0
1505429450179011197,0.0
1505429450218559984,1.0
1505429450245148974,0.0
1505429450345332867,1.0
1505429450399848942,0.0
1505429450600800248,1.0
1505429450666318454,0.0
1505429450861811486,1.0
1505429450892069473,0.0
1505429450992427868,1.0
1505429451058116169,0.0
1505429451183670043,1.0
1505429451319569177,0.0
1505429451372000310,1.0
1505429451449405046,0.0
1505429453204015514,1.0
1505429453476639940,0.0
1505429455489193073,1.0
1505429455683898935,0.0
1505429455754277006,1.0
1505429455784419612,0.0
1505429456042672021,1.0
1505429456068733784,0.0
1505429456437162900,1.0
1505429456491141522,0.0
1505429456633054980,1.0
1505429456658192167,0.0
1505429456758526000,1.0
1505429456954575339,0.0
1505429457090637315,1.0
1505429457319781171,0.0
1505429457352842557,1.0
1505429457386414938,0.0
1505429457491316682,1.0
1505429457741970758,0.0
1505429457775637086,1.0
1505429457810431414,0.0
1505429457841885505,1.0
1505429457868567849,0.0
1505429457909484018,1.0
1505429457969033260,0.0
1505429458130001211,1.0
1505429458189967180,0.0
1505429458255381504,1.0
1505429458413883255,0.0
1505429458451311138,1.0
1505429458486335931,0.0
1505429458556887499,1.0
1505429458617011152,0.0
1505429458875399248,1.0
1505429459048787152,0.0
1505429459114265041,1.0
1505429459174535763,0.0
1505429459277020351,1.0
1505429459341550456,0.0
1505429459511870605,1.0
1505429459669663053,0.0
1505429459762524560,1.0
1505429459793153502,0.0
1505429459822633777,1.0
1505429459993054185,0.0
1505429460023835626,1.0
1505429460468229340,0.0
1505429460711534060,1.0
1505429460741534648,0.0
1505429460776822361,1.0
1505429460796887422,0.0
1505429460841114524,1.0
1505429460908470811,0.0
1505429460928324727,1.0
1505429461010662826,0.0
1505429461032994352,1.0
1505429461097970868,0.0
1505429461133523424,1.0
1505429461354260863,0.0
1505429461429496932,1.0
1505429461485218508,0.0
1505429461525283140,1.0
1505429461590366579,0.0
1505429461620614367,1.0
1505429461781380407,0.0
1505429461816469791,1.0
1505429461934903954,0.0
1505429462077781407,1.0
1505429462144124758,0.0
1505429462174651353,1.0
1505429462209163461,0.0
1505429462278480309,1.0
1505429462307211858,0.0
1505429462407835501,1.0
1505429462665673365,0.0
1505429462700529432,1.0
1505429462725760492,0.0
1505429462756929272,1.0
1505429462791021917,0.0
1505429462956482128,1.0
1505429462986727107,0.0
1505429463152775503,1.0
1505429463179514460,0.0
1505429463249256242,1.0
1505429463283080290,0.0
1505429463348408729,1.0
1505429463574065418,0.0
1505429463645074007,1.0
1505429463663875617,0.0
1505429463710000901,1.0
1505429463741984003,0.0
1505429463776427901,1.0
1505429463966328353,0.0
1505429463989890043,1.0
1505429464101391185,0.0
1505429464132018883,1.0
1505429464232530528,0.0
1505429464458451355,1.0
1505429464488503656,0.0
1505429464558912995,1.0
1505429464589050914,0.0
1505429464655918121,1.0
1505429464684596906,0.0
1505429464815048939,1.0
1505429465014459455,0.0
1505429465065016334,1.0
1505429465141848888,0.0
1505429465315871635,1.0
1505429465367704922,0.0
1505429465390783943,1.0
1505429465463051199,0.0
1505429465498663845,1.0
1505429465534472648,0.0
1505429466382221466,1.0
1505429466477824225,0.0
1505429466673663414,1.0
1505429466708431457,0.0
1505429466840038684,1.0
1505429466938917144,0.0
1505429466965257353,1.0
1505429467030038294,0.0
1505429467065339016,1.0
1505429467095425394,0.0
1505429467130453437,1.0
1505429467166878352,0.0
1505429467183673911,1.0
1505429467226055248,0.0
1505429467250273458,1.0
1505429467575337202,0.0
1505429467617899887,1.0
1505429467653562681,0.0
1505429467688125535,1.0
1505429467716222905,0.0
1505429467741101406,1.0
1505429467831325525,0.0
1505429467847624033,1.0
1505429467888874313,0.0
1505429467980160502,1.0
1505429468039892893,0.0
1505429468210576742,1.0
1505429468366409924,0.0
1505429468404471430,1.0
1505429468438580537,0.0
1505429468555765286,1.0
1505429468632659240,0.0
1505429468793166296,1.0
1505429468863754927,0.0
1505429468918735020,1.0
1505429469024413655,0.0
1505429469056798405,1.0
1505429469154878093,0.0
1505429469319227025,1.0
1505429469341968262,0.0
1505429469608898568,1.0
1505429469675821648,0.0
1505429469707039551,1.0
1505429469739901124,0.0
1505429469871431908,1.0
1505429469904828401,0.0
1505429470129817745,1.0
1505429470220326977,0.0
1505429470295443450,1.0
1505429470356232652,0.0
1505429470445954345,1.0
1505429470551143455,0.0
1505429470640546593,1.0
1505429470832251638,0.0
1505429470878122651,1.0
1505429470978135372,0.0
1505429471012972772,1.0
1505429471032366065,0.0
1505429471204273431,1.0
1505429471239240165,0.0
1505429471304868512,1.0
1505429471337782630,0.0
1505429471530731189,1.0
1505429471556617401,0.0
1505429471595718848,1.0
1505429471726558121,0.0
1505429472007901691,1.0
1505429472053054900,0.0
1505429472108286563,1.0
1505429472184003068,0.0
1505429472405018211,1.0
1505429472450146020,0.0
1505429472510185610,1.0
1505429472605604596,0.0
1505429472759174984,1.0
1505429472837048182,0.0
1505429472937501716,1.0
1505429473022567269,0.0
1505429473069976909,1.0
1505429473228535064,0.0
1505429473263844491,1.0
1505429473389184638,0.0
1505429473424612314,1.0
1505429473454470212,0.0
1505429473484829676,1.0
1505429473580012239,0.0
1505429473620023903,1.0
1505429473705151391,0.0
1505429473715673528,1.0
1505429473786369882,0.0
1505429473847272657,1.0
1505429473881330082,0.0
1505429473948250889,1.0
1505429474006888947,0.0
1505429474042138890,1.0
1505429474077048395,0.0
1505429474137582337,1.0
1505429474204046410,0.0
1505429474227144379,1.0
1505429474341755872,0.0
1505429474430463881,1.0
1505429474471421480,0.0
1505429474494307427,1.0
1505429474552077152,0.0
1505429474690044793,1.0
1505429474737082938,0.0
1505429474927511720,1.0
1505429474949963906,0.0
1505429475052127694,1.0
1505429475187197070,0.0
1505429475277786747,1.0
1505429475312828776,0.0
1505429475337917130,1.0
1505429475543867415,0.0
1505429475639438713,1.0
1505429475705800363,0.0
1505429475739686826,1.0
1505429475838905178,0.0
1505429475869549922,1.0
1505429475895369173,0.0
1505429476033793674,1.0
1505429476061296476,0.0
1505429476101077873,1.0
1505429476126506933,0.0
1505429476227289101,1.0
1505429476292249238,0.0
1505429476352691160,1.0
1505429476488183652,0.0
1505429476516470811,1.0
1505429476548533517,0.0
1505429476618811903,1.0
1505429476719295406,0.0
1505429476845089574,1.0
1505429476915064373,0.0
1505429476980703719,1.0
1505429477046617333,0.0
1505429477136762285,1.0
1505429477235534223,0.0
1505429477302812830,1.0
1505429477368688113,0.0
1505429477401839174,1.0
1505429477528338254,0.0
1505429477693814592,1.0
1505429477750271271,0.0
1505429477812793727,1.0
1505429477854517290,0.0
1505429478115887233,1.0
1505429478150642973,0.0
1505429478217225841,1.0
1505429479381893021,0.0
1505429479416702709,1.0
1505429479457170962,0.0
1505429479483921571,1.0
1505429480352342866,0.0
1505429480372058205,1.0
1505429480499788305,0.0
1505429480692321695,1.0
1505429480740967985,0.0
1505429480861779988,1.0
1505429480923751529,0.0
1505429481019000091,1.0
1505429481054038270,0.0
1505429481079307898,1.0
1505429481117921403,0.0
1505429481180663343,1.0
1505429481250171123,0.0
1505429481449341500,1.0
1505429481505250779,0.0
1505429481667583389,1.0
1505429481698065785,0.0
1505429481737185451,1.0
1505429481767481675,0.0
1505429481859476179,1.0
1505429481924816856,0.0
1505429482028781606,1.0
1505429482053571341,0.0
1505429482067746098,1.0
1505429482159120273,0.0
1505429482194296481,1.0
1505429482224605407,0.0
1505429482260152029,1.0
1505429482345239579,0.0
1505429482420339101,1.0
1505429482450394637,0.0
1505429482646480913,1.0
1505429482682168242,0.0
1505429482747078700,1.0
1505429482782123226,0.0
1505429482972843683,1.0
1505429483038292625,0.0
1505429483127040498,1.0
1505429483171666088,0.0
1505429483234849403,1.0
1505429483304379677,0.0
1505429483389705328,1.0
1505429483434677504,0.0
1505429483467175717,1.0
1505429483590390150,0.0
1505429483661151841,1.0
1505429483716417714,0.0
1505429483755483885,1.0
1505429483912274259,0.0
1505429483993950488,1.0
1505429484012729441,0.0
1505429484113294082,1.0
1505429484183715138,0.0
1505429484203689191,1.0
1505429484278846599,0.0
1505429484344546240,1.0
1505429484400802495,0.0
1505429484572999792,1.0
1505429484640804055,0.0
1505429484671042417,1.0
1505429484700800544,0.0
1505429484768230872,1.0
1505429484801250044,0.0
1505429484833588538,1.0
1505429484866891212,0.0
1505429484900049946,1.0
1505429484966335129,0.0
1505429484987353113,1.0
1505429485027304232,0.0
1505429485092549836,1.0
1505429487237697990,0.0
1505429487278209793,1.0
1505429487303297283,0.0
1505429487344112091,1.0
1505429487379500354,0.0
1505429487410480711,1.0
1505429487477269337,0.0
1505429487540925191,1.0
1505429487735642072,0.0
1505429487802177202,1.0
1505429487966155572,0.0
1505429488026607715,1.0
1505429488087878274,0.0
1505429488151937789,1.0
1505429488310669492,0.0
1505429488389265947,1.0
1505429488453515922,0.0
1505429488476175598,1.0
1505429488515485690,0.0
1505429488554975022,1.0
1505429488578883324,0.0
1505429488787151549,1.0
1505429488845550151,0.0
1505429488905962314,1.0
1505429488947198141,0.0
1505429489041277333,1.0
1505429489101955584,0.0
1505429489171740471,1.0
1505429489202066913,0.0
1505429489268297133,1.0
1505429489465145991,0.0
1505429489493282079,1.0
1505429489531623620,0.0
1505429489598758568,1.0
1505429489631493224,0.0
1505429489665611719,1.0
1505429489888030876,0.0
1505429489955753935,1.0
1505429489975420151,0.0
1505429490075914594,1.0
1505429490173247986,0.0
1505429490177839050,1.0
1505429490211547389,0.0
1505429490238228068,1.0
1505429490706807184,0.0
1505429490799291584,1.0
1505429490854551564,0.0
1505429490898092481,1.0
1505429490931387282,0.0
1505429490954811327,1.0
1505429491227571570,0.0
1505429491244252465,1.0
1505429491286241708,0.0
1505429491310060527,1.0
1505429491387562217,0.0
1505429491452111363,1.0
1505429491477397758,0.0
1505429491517540149,1.0
1505429491584715645,0.0
1505429491716969211,1.0
1505429491874599732,0.0
1505429491934404716,1.0
1505429492031208167,0.0
1505429492054116530,1.0
1505429492713815128,0.0
1505429492788354252,1.0
1505429492818392445,0.0
1505429492858606347,1.0
1505429492906776987,0.0
1505429493009952237,1.0
1505429493084744317,0.0
1505429493180096115,1.0
1505429493275839901,0.0
1505429493300710447,1.0
1505429493376106556,0.0
1505429493406320115,1.0
1505429493441424033,0.0
1505429493472050768,1.0
1505429493572392944,0.0
1505429493602239335,1.0
1505429493634393148,0.0
1505429493702640182,1.0
1505429493751679407,0.0
1505429493768289797,1.0
1505429493863448042,0.0
1505429494998573868,1.0
1505429495132898388,0.0
1505429495263019604,1.0
1505429495299963971,0.0
1505429495364119164,1.0
1505429495390380150,0.0
1505429495463204094,1.0
1505429495496369641,0.0
1505429495752094743,1.0
1505429495823659960,0.0
1505429496115361505,1.0
1505429496244295193,0.0
1505429496279484328,1.0
1505429496309602544,0.0
1505429496339781601,1.0
1505429496375642102,0.0
1505429496444030201,1.0
1505429496476036483,0.0
1505429496603904228,1.0
1505429496623927429,0.0
1505429496867249074,1.0
1505429497039003668,0.0
1505429497149638477,1.0
1505429497254322291,0.0
1505429497289193846,1.0
1505429497327685620,0.0
1505429497422574676,1.0
1505429497449805594,0.0
1505429497545391800,1.0
1505429497580686214,0.0
1505429498529367887,1.0
1505429498677884757,0.0
1505429498720611572,1.0
1505429498755887153,0.0
1505429498790142980,1.0
1505429498816089294,0.0
1505429498876482568,1.0
1505429498951859699,0.0
1505429499073193221,1.0
1505429499183263873,0.0
1505429499208633159,1.0
1505429499248223201,0.0
1505429499378807082,1.0
1505429499404153825,0.0
1505429499440248895,1.0
1505429499465565992,0.0
1505429499599881781,1.0
1505429499639959850,0.0
1505429499662134336,1.0
1505429499688308683,0.0
1505429499861658183,1.0
1505429500028962703,0.0
1505429500061992969,1.0
1505429500084099681,0.0
1505429500162429765,1.0
1505429500289933409,0.0
1505429500444946112,1.0
1505429500644687191,0.0
1505429500709670720,1.0
1505429500806323028,0.0
1505429500840539996,1.0
1505429500941142868,0.0
1505429501036410943,1.0
1505429501061879750,0.0
1505429501135508519,1.0
1505429501167077408,0.0
1505429501232376126,1.0
1505429501261318849,0.0
1505429501294392727,1.0
1505429501360651511,0.0
1505429501428228600,1.0
1505429501527165530,0.0
1505429501594399313,1.0
1505429501649132979,0.0
1505429501689379463,1.0
1505429501714564888,0.0
1505429501784904320,1.0
1505429501855711401,0.0
1505429501872662134,1.0
1505429502102665222,0.0
1505429502307204176,1.0
1505429502342481962,0.0
1505429502538303893,1.0
1505429502736292915,0.0
1505429502830775390,1.0
1505429502894978875,0.0
1505429502932352784,1.0
1505429503027049951,0.0
1505429503162845155,1.0
1505429503221331344,0.0
1505429503265840538,1.0
1505429503274780514,0.0
1505429503311742633,1.0
1505429503351823295,0.0
1505429503417467995,1.0
1505429503447826777,0.0
1505429503512848981,1.0
1505429503547862243,0.0
1505429503577991880,1.0
1505429503773987637,0.0
1505429503844915950,1.0
1505429503927267694,0.0
1505429504096314058,1.0
1505429504127603848,0.0
1505429505210650910,1.0
1505429505307802142,0.0
1505429505342654282,1.0
1505429505459959134,0.0
1505429505502213670,1.0
1505429505999108202,0.0
1505429506324495494,1.0
1505429506451626887,0.0
1505429506467140774,1.0
1505429506468789275,0.0
1505429506670606032,1.0
1505429506677099912,0.0
1505429506702612099,1.0
1505429506826414275,0.0
1505429507112453745,1.0
1505429507198220102,0.0
1505429507237011534,1.0
1505429507331662857,0.0
1505429507496394083,1.0
1505429507524221784,0.0
1505429507592435942,1.0
1505429508078681904,0.0
1505429508144581044,1.0
1505429508277349900,0.0
1505429508501946525,1.0
1505429508825426043,0.0
1505429508849832758,1.0
1505429508996295778,0.0
1505429509025627290,1.0
1505429509058884409,0.0
1505429509095930397,1.0
1505429509130051069,0.0
1505429509159183164,1.0
1505429509218895396,0.0
1505429509256441887,1.0
1505429509319640940,0.0
1505429509385354295,1.0
1505429509575503264,0.0
1505429509652572690,1.0
1505429509676066447,0.0
1505429509732084566,1.0
1505429509776423032,0.0
1505429509837093937,1.0
1505429510002614586,0.0
1505429510097970106,1.0
1505429510133032695,0.0
1505429510251199046,1.0
1505429510330724630,0.0
1505429510429349619,1.0
1505429510447052240,0.0
1505429510530310459,1.0
1505429510577963115,0.0
1505429510660558232,1.0
1505429510724830289,0.0
1505429510750964260,1.0
1505429510876575732,0.0
1505429510906612449,1.0
1505429510946770992,0.0
1505429510972659881,1.0
1505429511064082699,0.0
1505429511208064152,1.0
1505429511246932570,0.0
1505429511308594992,1.0
1505429511370031684,0.0
1505429511406216289,1.0
1505429511469108129,0.0
1505429511534485062,1.0
1505429511564711829,0.0
1505429511634881916,1.0
1505429511664971106,0.0
1505429511730286033,1.0
1505429511926967999,0.0
1505429512047150764,1.0
1505429512249085212,0.0
1505429512306905653,1.0
1505429512514056942,0.0
1505429512579799754,1.0
1505429512905810324,0.0
1505429512980894370,1.0
1505429513128057172,0.0
1505429513196753110,1.0
1505429513257462071,0.0
1505429513324709837,1.0
1505429513525070898,0.0
1505429513553539560,1.0
1505429513657200372,0.0
1505429513690507937,1.0
1505429513757537888,0.0
1505429513784751505,1.0
1505429513980426021,0.0
1505429514045860116,1.0
1505429514100963478,0.0
1505429514141217857,1.0
1505429514237853752,0.0
1505429514568211676,1.0
1505429514690492026,0.0
1505429514728714166,1.0
1505429514798971641,0.0
1505429515060759989,1.0
